"Time (s)","X (hPa)"
9.713209657E1,1.017363770E3
9.723209657E1,1.017363770E3
9.733209657E1,1.017389160E3
9.743209657E1,1.017395020E3
9.753209657E1,1.017395020E3
9.763209657E1,1.017377686E3
9.773209657E1,1.017360107E3
9.783209657E1,1.017368652E3
9.793209657E1,1.017345215E3
9.803209657E1,1.017344971E3
9.813209657E1,1.017333008E3
9.823209657E1,1.017340332E3
9.833209657E1,1.017330566E3
9.843209657E1,1.017327148E3
9.853209657E1,1.017348389E3
9.863209657E1,1.017378418E3
9.873209657E1,1.017392822E3
9.883209657E1,1.017431152E3
9.893209657E1,1.017464844E3
9.903209657E1,1.017496826E3
9.913209657E1,1.017489258E3
9.923209657E1,1.017467773E3
9.933209657E1,1.017447510E3
9.943209657E1,1.017410156E3
9.953209657E1,1.017345215E3
9.963209657E1,1.017352295E3
9.973209657E1,1.017355225E3
9.983209657E1,1.017387207E3
9.993209657E1,1.017411865E3
1.000320966E2,1.017428955E3
1.001320966E2,1.017462646E3
1.002320966E2,1.017475830E3
1.003320966E2,1.017494873E3
1.004320966E2,1.017496338E3
1.005320966E2,1.017459717E3
1.006320966E2,1.017452881E3
1.007320966E2,1.017423096E3
1.008320966E2,1.017423096E3
1.009320966E2,1.017426025E3
1.010320966E2,1.017420654E3
1.011320966E2,1.017420654E3
1.012320966E2,1.017437500E3
1.013320966E2,1.017505859E3
1.014320966E2,1.017505859E3
1.015320966E2,1.017510742E3
1.016320966E2,1.017476562E3
1.017320966E2,1.017476562E3
1.018320966E2,1.017488525E3
1.019320966E2,1.017506348E3
1.020320966E2,1.017506348E3
1.021320966E2,1.017524658E3
1.022320966E2,1.017523682E3
1.023320966E2,1.017523682E3
1.024320966E2,1.017491943E3
1.025320966E2,1.017448975E3
1.026320966E2,1.017448975E3
1.027320966E2,1.017474365E3
1.028320966E2,1.017516602E3
1.029320966E2,1.017549316E3
1.030320966E2,1.017551270E3
1.031320966E2,1.017557861E3
1.032320966E2,1.017554443E3
1.033320966E2,1.017539795E3
1.034320966E2,1.017532471E3
1.035320966E2,1.017518555E3
1.036320966E2,1.017516113E3
1.037320966E2,1.017543213E3
1.038320966E2,1.017574219E3
1.039320966E2,1.017573486E3
1.040320966E2,1.017568848E3
1.041320966E2,1.017557617E3
1.042320966E2,1.017549561E3
1.043320966E2,1.017566650E3
1.044320966E2,1.017579346E3
1.045320966E2,1.017593018E3
1.046320966E2,1.017586426E3
1.047320966E2,1.017606201E3
1.048320966E2,1.017597656E3
1.049320966E2,1.017596680E3
1.050320966E2,1.017559082E3
1.051320966E2,1.017577881E3
1.052320966E2,1.017554688E3
1.053320966E2,1.017557861E3
1.054320966E2,1.017567139E3
1.055320966E2,1.017564209E3
1.056320966E2,1.017568604E3
1.057320966E2,1.017542725E3
1.058320966E2,1.017524414E3
1.059320966E2,1.017517334E3
1.060320966E2,1.017527344E3
1.061320966E2,1.017575439E3
1.062320966E2,1.017575439E3
1.063320966E2,1.017602783E3
1.064320966E2,1.017617676E3
1.065320966E2,1.017617676E3
1.066320966E2,1.017667725E3
1.067320966E2,1.017667725E3
1.068320966E2,1.017667725E3
1.069320966E2,1.017649658E3
1.070320966E2,1.017659180E3
1.071320966E2,1.017659180E3
1.072320966E2,1.017559082E3
1.073320966E2,1.017534180E3
1.074320966E2,1.017534180E3
1.075320966E2,1.017528076E3
1.076320966E2,1.017522705E3
1.077320966E2,1.017522705E3
1.078320966E2,1.017548096E3
1.079320966E2,1.017572510E3
1.080320966E2,1.017572510E3
1.081320966E2,1.017593018E3
1.082320966E2,1.017603027E3
1.083320966E2,1.017589111E3
1.084320966E2,1.017583984E3
1.085320966E2,1.017583984E3
1.086320966E2,1.017597656E3
1.087320966E2,1.017596924E3
1.088320966E2,1.017607666E3
1.089320966E2,1.017623291E3
1.090320966E2,1.017644043E3
1.091320966E2,1.017643799E3
1.092320966E2,1.017622559E3
1.093320966E2,1.017621338E3
1.094320966E2,1.017613037E3
1.095320966E2,1.017621826E3
1.096320966E2,1.017635742E3
1.097320966E2,1.017627197E3
1.098320966E2,1.017613281E3
1.099320966E2,1.017610840E3
1.100320966E2,1.017603027E3
1.101320966E2,1.017603271E3
1.102320966E2,1.017596191E3
1.103320966E2,1.017602295E3
1.104320966E2,1.017611084E3
1.105320966E2,1.017616455E3
1.106320966E2,1.017619141E3
1.107320966E2,1.017656006E3
1.108320966E2,1.017657227E3
1.109320966E2,1.017649170E3
1.110320966E2,1.017655762E3
1.111320966E2,1.017646729E3
1.112320966E2,1.017684814E3
1.113320966E2,1.017684814E3
1.114320966E2,1.017687012E3
1.115320966E2,1.017682373E3
1.116320966E2,1.017682373E3
1.117320966E2,1.017689941E3
1.118320966E2,1.017657959E3
1.119320966E2,1.017657959E3
1.120320966E2,1.017646729E3
1.121320966E2,1.017641113E3
1.122320966E2,1.017641113E3
1.123320966E2,1.017656982E3
1.124320966E2,1.017639893E3
1.125320966E2,1.017639893E3
1.126320966E2,1.017607910E3
1.127320966E2,1.017604004E3
1.128320966E2,1.017604004E3
1.129320966E2,1.017613037E3
1.130320966E2,1.017602539E3
1.131320966E2,1.017602539E3
1.132320966E2,1.017647217E3
1.133320966E2,1.017676270E3
1.134320966E2,1.017690674E3
1.135320966E2,1.017716553E3
1.136320966E2,1.017709717E3
1.137320966E2,1.017701416E3
1.138320966E2,1.017688721E3
1.139320966E2,1.017701416E3
1.140320966E2,1.017705322E3
1.141320966E2,1.017710449E3
1.142320966E2,1.017712646E3
1.143320966E2,1.017706055E3
1.144320966E2,1.017701904E3
1.145320966E2,1.017691162E3
1.146320966E2,1.017680176E3
1.147320966E2,1.017678711E3
1.148320966E2,1.017676025E3
1.149320966E2,1.017680420E3
1.150320966E2,1.017705566E3
1.151320966E2,1.017710938E3
1.152320966E2,1.017701904E3
1.153320966E2,1.017710938E3
1.154320966E2,1.017703125E3
1.155320966E2,1.017679932E3
1.156320966E2,1.017676514E3
1.157320966E2,1.017666992E3
1.158320966E2,1.017682861E3
1.159320966E2,1.017685303E3
1.160320966E2,1.017679932E3
1.161320966E2,1.017716064E3
1.162320966E2,1.017692627E3
1.163320966E2,1.017664795E3
1.164320966E2,1.017625977E3
1.165320966E2,1.017614746E3
1.166320966E2,1.017592773E3
1.167320966E2,1.017592773E3
1.168320966E2,1.017621094E3
1.169320966E2,1.017668213E3
1.170320966E2,1.017668213E3
1.171320966E2,1.017699707E3
1.172320966E2,1.017765137E3
1.173320966E2,1.017765137E3
1.174320966E2,1.017739014E3
1.175320966E2,1.017712646E3
1.176320966E2,1.017712646E3
1.177320966E2,1.017676758E3
1.178320966E2,1.017627686E3
1.179320966E2,1.017627686E3
1.180320966E2,1.017546875E3
1.181320966E2,1.017545410E3
1.182320966E2,1.017545410E3
1.183320966E2,1.017618896E3
1.184320966E2,1.017646973E3
1.185320966E2,1.017662109E3
1.186320966E2,1.017667236E3
1.187320966E2,1.017653076E3
1.188320966E2,1.017649414E3
1.189320966E2,1.017659180E3
1.190320966E2,1.017685303E3
1.191320966E2,1.017655518E3
1.192320966E2,1.017627930E3
1.193320966E2,1.017621338E3
1.194320966E2,1.017617676E3
1.195320966E2,1.017655762E3
1.196320966E2,1.017669678E3
1.197320966E2,1.017686279E3
1.198320966E2,1.017704346E3
1.199320966E2,1.017713379E3
1.200320966E2,1.017687744E3
1.201320966E2,1.017657227E3
1.202320966E2,1.017635498E3
1.203320966E2,1.017658447E3
1.204320966E2,1.017683105E3
1.205320966E2,1.017688721E3
1.206320966E2,1.017670166E3
1.207320966E2,1.017671387E3
1.208320966E2,1.017660156E3
1.209320966E2,1.017653564E3
1.210320966E2,1.017646484E3
1.211320966E2,1.017647217E3
1.212320966E2,1.017670410E3
1.213320966E2,1.017680176E3
1.214320966E2,1.017679932E3
1.215320966E2,1.017655762E3
1.216320966E2,1.017681152E3
1.217320966E2,1.017713623E3
1.218320966E2,1.017713623E3
1.219320966E2,1.017688965E3
1.220320966E2,1.017669434E3
1.221320966E2,1.017669434E3
1.222320966E2,1.017667480E3
1.223320966E2,1.017665039E3
1.224320966E2,1.017665039E3
1.225320966E2,1.017669922E3
1.226320966E2,1.017678223E3
1.227320966E2,1.017678223E3
1.228320966E2,1.017659180E3
1.229320966E2,1.017642822E3
1.230320966E2,1.017642822E3
1.231320966E2,1.017607422E3
1.232320966E2,1.017613770E3
1.233320966E2,1.017613770E3
1.234320966E2,1.017631836E3
1.235320966E2,1.017630127E3
1.236320966E2,1.017630127E3
1.237320966E2,1.017617188E3
1.238320966E2,1.017629395E3
1.239320966E2,1.017622314E3
1.240320966E2,1.017642334E3
1.241320966E2,1.017649414E3
1.242320966E2,1.017659668E3
1.243320966E2,1.017647217E3
1.244320966E2,1.017637695E3
1.245320966E2,1.017649170E3
1.246320966E2,1.017618652E3
1.247320966E2,1.017614502E3
1.248320966E2,1.017607910E3
1.249320966E2,1.017604248E3
1.250320966E2,1.017610107E3
1.251320966E2,1.017600830E3
1.252320966E2,1.017591797E3
1.253320966E2,1.017587158E3
1.254320966E2,1.017578125E3
1.255320966E2,1.017578125E3
1.256320966E2,1.017581055E3
1.257320966E2,1.017591309E3
1.258320966E2,1.017577393E3
1.259320966E2,1.017590820E3
1.260320966E2,1.017572510E3
1.261320966E2,1.017579346E3
1.262320966E2,1.017573242E3
1.263320966E2,1.017595215E3
1.264320966E2,1.017595459E3
1.265320966E2,1.017581543E3
1.266320966E2,1.017581787E3
1.267320966E2,1.017575195E3
1.268320966E2,1.017561523E3
1.269320966E2,1.017573975E3
1.270320966E2,1.017571777E3
1.271320966E2,1.017591553E3
1.272320966E2,1.017591553E3
1.273320966E2,1.017610840E3
1.274320966E2,1.017604980E3
1.275320966E2,1.017604980E3
1.276320966E2,1.017610596E3
1.277320966E2,1.017604492E3
1.278320966E2,1.017604492E3
1.279320966E2,1.017620117E3
1.280320966E2,1.017603027E3
1.281320966E2,1.017603027E3
1.282320966E2,1.017589844E3
1.283320966E2,1.017562500E3
1.284320966E2,1.017562500E3
1.285320966E2,1.017593018E3
1.286320966E2,1.017600830E3
1.287320966E2,1.017600830E3
1.288320966E2,1.017605957E3
1.289320966E2,1.017535156E3
1.290320966E2,1.017475098E3
1.291320966E2,1.017436035E3
1.292320966E2,1.017414062E3
1.293320966E2,1.017401123E3
1.294320966E2,1.017380127E3
1.295320966E2,1.017344971E3
1.296320966E2,1.017337891E3
1.297320966E2,1.017329346E3
1.298320966E2,1.017338623E3
1.299320966E2,1.017333984E3
1.300320966E2,1.017328369E3
1.301320966E2,1.017329834E3
1.302320966E2,1.017333496E3
1.303320966E2,1.017340576E3
1.304320966E2,1.017359375E3
1.305320966E2,1.017358398E3
1.306320966E2,1.017353027E3
1.307320966E2,1.017341309E3
1.308320966E2,1.017354248E3
1.309320966E2,1.017354736E3
1.310320966E2,1.017341309E3
1.311320966E2,1.017327148E3
1.312320966E2,1.017310547E3
1.313320966E2,1.017318115E3
1.314320966E2,1.017325684E3
1.315320966E2,1.017306641E3
1.316320966E2,1.017314453E3
1.317320966E2,1.017299316E3
1.318320966E2,1.017305176E3
1.319320966E2,1.017302490E3
1.320320966E2,1.017311035E3
1.321320966E2,1.017320801E3
1.322320966E2,1.017337158E3
1.323320966E2,1.017337158E3
1.324320966E2,1.017338379E3
1.325320966E2,1.017349121E3
1.326320966E2,1.017349121E3
1.327320966E2,1.017353027E3
1.328320966E2,1.017335693E3
1.329320966E2,1.017335693E3
1.330320966E2,1.017335449E3
1.331320966E2,1.017348145E3
1.332320966E2,1.017348145E3
1.333320966E2,1.017358154E3
1.334320966E2,1.017360596E3
1.335320966E2,1.017360596E3
1.336320966E2,1.017327881E3
1.337320966E2,1.017334717E3
1.338320966E2,1.017334717E3
1.339320966E2,1.017334961E3
1.340320966E2,1.017340332E3
1.341320966E2,1.017340332E3
1.342320966E2,1.017331055E3
1.343320966E2,1.017330566E3
1.344320966E2,1.017336182E3
1.345320966E2,1.017331543E3
1.346320966E2,1.017340820E3
1.347320966E2,1.017324707E3
1.348320966E2,1.017308594E3
1.349320966E2,1.017322998E3
1.350320966E2,1.017332275E3
1.351320966E2,1.017356445E3
1.352320966E2,1.017337646E3
1.353320966E2,1.017334229E3
1.354320966E2,1.017337402E3
1.355320966E2,1.017356201E3
1.356320966E2,1.017376221E3
1.357320966E2,1.017389893E3
1.358320966E2,1.017392090E3
1.359320966E2,1.017416260E3
1.360320966E2,1.017430176E3
1.361320966E2,1.017388916E3
1.362320966E2,1.017380371E3
1.363320966E2,1.017353027E3
1.364320966E2,1.017330322E3
1.365320966E2,1.017332275E3
1.366320966E2,1.017322754E3
1.367320966E2,1.017332275E3
1.368320966E2,1.017328613E3
1.369320966E2,1.017338135E3
1.370320966E2,1.017344238E3
1.371320966E2,1.017342529E3
1.372320966E2,1.017342041E3
1.373320966E2,1.017352051E3
1.374320966E2,1.017337158E3
1.375320966E2,1.017343018E3
1.376320966E2,1.017329834E3
1.377320966E2,1.017329834E3
1.378320966E2,1.017320068E3
1.379320966E2,1.017338623E3
1.380320966E2,1.017338623E3
1.381320966E2,1.017361084E3
1.382320966E2,1.017366943E3
1.383320966E2,1.017366943E3
1.384320966E2,1.017378906E3
1.385320966E2,1.017390625E3
1.386320966E2,1.017390625E3
1.387320966E2,1.017417725E3
1.388320966E2,1.017436035E3
1.389320966E2,1.017436035E3
1.390320966E2,1.017516602E3
1.391320966E2,1.017551758E3
1.392313471E2,1.017551758E3
1.393313471E2,1.017584961E3
1.394313471E2,1.017595215E3
1.395313471E2,1.017599609E3
1.396313471E2,1.017589111E3
1.397313471E2,1.017608643E3
1.398313471E2,1.017612305E3
1.399313471E2,1.017625732E3
1.400313471E2,1.017633545E3
1.401313471E2,1.017638184E3
1.402313471E2,1.017644287E3
1.403313471E2,1.017646484E3
1.404313471E2,1.017637451E3
1.405313471E2,1.017648193E3
1.406313471E2,1.017620117E3
1.407313471E2,1.017641846E3
1.408313471E2,1.017646240E3
1.409313471E2,1.017651611E3
1.410313471E2,1.017653809E3
1.411313471E2,1.017641846E3
1.412313471E2,1.017650879E3
1.413313471E2,1.017651367E3
1.414313471E2,1.017638672E3
1.415313471E2,1.017648682E3
1.416313471E2,1.017637207E3
1.417313471E2,1.017641602E3
1.418313471E2,1.017623535E3
1.419313471E2,1.017638184E3
1.420313471E2,1.017651611E3
1.421313471E2,1.017662598E3
1.422313471E2,1.017652588E3
1.423313471E2,1.017658447E3
1.424313471E2,1.017659668E3
1.425313471E2,1.017656494E3
1.426313471E2,1.017638672E3
1.427313471E2,1.017641113E3
1.428313471E2,1.017641113E3
1.429313471E2,1.017639404E3
1.430313471E2,1.017631592E3
1.431313471E2,1.017631592E3
1.432313471E2,1.017618652E3
1.433313471E2,1.017593994E3
1.434313471E2,1.017593994E3
1.435313471E2,1.017599609E3
1.436313471E2,1.017587402E3
1.437313471E2,1.017587402E3
1.438313471E2,1.017598877E3
1.439313471E2,1.017603271E3
1.440313471E2,1.017603271E3
1.441313471E2,1.017590088E3
1.442313471E2,1.017579590E3
1.443313471E2,1.017579590E3
1.444313471E2,1.017535645E3
1.445313471E2,1.017539062E3
1.446313471E2,1.017539062E3
1.447313471E2,1.017541748E3
1.448313471E2,1.017545898E3
1.449313471E2,1.017563965E3
1.450313471E2,1.017568115E3
1.451313471E2,1.017593262E3
1.452313471E2,1.017589600E3
1.453313471E2,1.017577881E3
1.454313471E2,1.017590576E3
1.455313471E2,1.017599609E3
1.456313471E2,1.017587646E3
1.457313471E2,1.017604980E3
1.458313471E2,1.017626221E3
1.459313471E2,1.017635986E3
1.460313471E2,1.017596191E3
1.461313471E2,1.017593750E3
1.462313471E2,1.017562500E3
1.463313471E2,1.017546387E3
1.464313471E2,1.017546631E3
1.465313471E2,1.017555908E3
1.466313471E2,1.017549072E3
1.467313471E2,1.017575684E3
1.468313471E2,1.017585938E3
1.469313471E2,1.017651611E3
1.470313471E2,1.017692383E3
1.471313471E2,1.017719238E3
1.472313471E2,1.017712402E3
1.473313471E2,1.017719482E3
1.474313471E2,1.017687500E3
1.475313471E2,1.017691895E3
1.476313471E2,1.017682861E3
1.477313471E2,1.017675537E3
1.478313471E2,1.017627441E3
1.479313471E2,1.017627441E3
1.480313471E2,1.017613037E3
1.481313471E2,1.017604004E3
1.482313471E2,1.017604004E3
1.483313471E2,1.017576416E3
1.484313471E2,1.017604736E3
1.485313471E2,1.017604736E3
1.486313471E2,1.017608887E3
1.487313471E2,1.017588867E3
1.488313471E2,1.017588867E3
1.489313471E2,1.017535400E3
1.490313471E2,1.017514648E3
1.491313471E2,1.017514648E3
1.492313471E2,1.017492432E3
1.493313471E2,1.017489746E3
1.494313471E2,1.017489746E3
1.495313471E2,1.017531494E3
1.496313471E2,1.017546631E3
1.497313471E2,1.017546631E3
1.498313471E2,1.017591553E3
1.499313471E2,1.017598389E3
1.500313805E2,1.017606201E3
1.501314140E2,1.017599854E3
1.502314474E2,1.017599365E3
1.503314807E2,1.017620605E3
1.504315140E2,1.017616943E3
1.505315474E2,1.017632080E3
1.506315809E2,1.017622803E3
1.507316143E2,1.017649658E3
1.508316476E2,1.017653320E3
1.509316809E2,1.017644287E3
1.510317143E2,1.017645508E3
1.511317478E2,1.017651367E3
1.512317812E2,1.017641846E3
1.513318145E2,1.017632080E3
1.514318478E2,1.017648438E3
1.515318812E2,1.017646973E3
1.516319147E2,1.017656250E3
1.517319481E2,1.017655029E3
1.518319814E2,1.017644287E3
1.519320147E2,1.017631836E3
1.520320481E2,1.017609863E3
1.521320816E2,1.017583740E3
1.522321150E2,1.017595947E3
1.523321483E2,1.017588867E3
1.524321816E2,1.017616943E3
1.525322150E2,1.017623535E3
1.526322485E2,1.017602783E3
1.527322819E2,1.017610596E3
1.528323152E2,1.017631836E3
1.529323485E2,1.017616211E3
1.530323485E2,1.017614746E3
1.531323485E2,1.017606934E3
1.532323485E2,1.017640381E3
1.533323485E2,1.017640381E3
1.534323485E2,1.017637695E3
1.535323485E2,1.017662842E3
1.536323485E2,1.017662842E3
1.537323485E2,1.017640869E3
1.538323485E2,1.017592285E3
1.539323485E2,1.017592285E3
1.540323485E2,1.017571533E3
1.541323485E2,1.017579834E3
1.542323485E2,1.017579834E3
1.543323485E2,1.017581543E3
1.544323485E2,1.017599121E3
1.545323485E2,1.017599121E3
1.546323485E2,1.017651123E3
1.547323485E2,1.017667725E3
1.548323485E2,1.017667725E3
1.549323485E2,1.017696777E3
1.550323485E2,1.017705811E3
1.551323485E2,1.017680664E3
1.552323485E2,1.017663574E3
1.553323485E2,1.017649902E3
1.554323485E2,1.017640381E3
1.555323485E2,1.017639160E3
1.556323485E2,1.017638428E3
1.557323485E2,1.017636230E3
1.558323485E2,1.017620361E3
1.559323485E2,1.017630127E3
1.560323485E2,1.017620850E3
1.561323485E2,1.017605225E3
1.562323485E2,1.017615234E3
1.563323485E2,1.017626709E3
1.564323485E2,1.017649658E3
1.565323485E2,1.017659668E3
1.566323485E2,1.017701416E3
1.567323485E2,1.017715088E3
1.568323485E2,1.017722656E3
1.569323485E2,1.017707764E3
1.570323485E2,1.017681641E3
1.571323485E2,1.017678955E3
1.572323485E2,1.017662598E3
1.573323485E2,1.017646729E3
1.574323485E2,1.017633545E3
1.575323485E2,1.017629883E3
1.576323485E2,1.017649902E3
1.577323485E2,1.017675293E3
1.578323485E2,1.017688477E3
1.579323485E2,1.017701660E3
1.580323485E2,1.017693604E3
1.581323485E2,1.017696777E3
1.582323485E2,1.017687500E3
1.583323485E2,1.017678711E3
1.584323485E2,1.017678711E3
1.585323485E2,1.017697266E3
1.586323485E2,1.017716309E3
1.587323485E2,1.017716309E3
1.588323485E2,1.017715820E3
1.589323485E2,1.017746582E3
1.590323485E2,1.017746582E3
1.591323485E2,1.017722900E3
1.592323485E2,1.017743896E3
1.593323485E2,1.017743896E3
1.594323485E2,1.017724365E3
1.595323485E2,1.017714600E3
1.596323485E2,1.017714600E3
1.597323485E2,1.017704834E3
1.598323485E2,1.017717529E3
1.599323485E2,1.017717529E3
1.600323485E2,1.017709473E3
1.601323485E2,1.017703369E3
1.602323485E2,1.017703369E3
1.603323485E2,1.017719971E3
1.604323485E2,1.017736816E3
1.605323485E2,1.017745361E3
1.606323485E2,1.017765869E3
1.607323485E2,1.017748779E3
1.608323485E2,1.017750488E3
1.609323485E2,1.017734619E3
1.610323485E2,1.017736816E3
1.611323485E2,1.017726074E3
1.612323485E2,1.017727295E3
1.613323485E2,1.017756592E3
1.614323485E2,1.017735840E3
1.615323485E2,1.017725342E3
1.616323485E2,1.017717285E3
1.617323485E2,1.017689941E3
1.618323485E2,1.017689941E3
1.619323485E2,1.017732910E3
1.620323485E2,1.017758057E3
1.621323485E2,1.017783691E3
1.622323485E2,1.017794189E3
1.623323485E2,1.017805420E3
1.624323485E2,1.017809570E3
1.625323485E2,1.017788818E3
1.626323485E2,1.017760742E3
1.627323485E2,1.017759277E3
1.628323485E2,1.017753662E3
1.629323488E2,1.017732422E3
1.630323488E2,1.017716797E3
1.631323488E2,1.017712891E3
1.632323488E2,1.017704834E3
1.633323488E2,1.017726318E3
1.634323488E2,1.017739014E3
1.635323488E2,1.017728760E3
1.636323488E2,1.017726318E3
1.637323488E2,1.017729248E3
1.638323488E2,1.017729248E3
1.639323488E2,1.017740234E3
1.640323488E2,1.017740479E3
1.641323488E2,1.017740479E3
1.642323488E2,1.017758789E3
1.643323488E2,1.017769775E3
1.644323488E2,1.017769775E3
1.645323488E2,1.017786865E3
1.646323488E2,1.017786865E3
1.647323488E2,1.017786865E3
1.648323488E2,1.017775879E3
1.649323488E2,1.017777344E3
1.650323488E2,1.017777344E3
1.651323488E2,1.017755859E3
1.652323488E2,1.017735596E3
1.653323488E2,1.017735596E3
1.654323488E2,1.017747314E3
1.655323488E2,1.017761475E3
1.656323488E2,1.017783447E3
1.657323488E2,1.017782959E3
1.658323488E2,1.017774414E3
1.659323485E2,1.017735352E3
1.660323485E2,1.017720215E3
1.661323485E2,1.017724854E3
1.662323485E2,1.017704834E3
1.663323485E2,1.017704102E3
1.664323485E2,1.017693115E3
1.665323485E2,1.017703613E3
1.666323485E2,1.017682861E3
1.667323485E2,1.017704590E3
1.668323485E2,1.017683105E3
1.669323485E2,1.017703369E3
1.670323485E2,1.017719482E3
1.671323483E2,1.017733887E3
1.672323483E2,1.017739014E3
1.673323483E2,1.017733398E3
1.674323483E2,1.017707031E3
1.675323483E2,1.017673584E3
1.676323483E2,1.017687988E3
1.677323483E2,1.017697754E3
1.678323483E2,1.017708008E3
1.679323483E2,1.017728516E3
1.680323483E2,1.017708252E3
1.681323483E2,1.017710449E3
1.682323483E2,1.017690674E3
1.683323483E2,1.017712891E3
1.684323483E2,1.017719482E3
1.685323483E2,1.017704102E3
1.686323483E2,1.017725342E3
1.687323483E2,1.017704590E3
1.688323483E2,1.017651367E3
1.689323483E2,1.017651367E3
1.690323483E2,1.017615234E3
1.691323483E2,1.017562012E3
1.692323483E2,1.017562012E3
1.693323483E2,1.017536621E3
1.694323483E2,1.017581787E3
1.695323483E2,1.017581787E3
1.696323483E2,1.017604492E3
1.697323483E2,1.017633789E3
1.698323483E2,1.017633789E3
1.699323483E2,1.017670654E3
1.700318435E2,1.017690186E3
1.701318437E2,1.017690186E3
1.702318437E2,1.017764404E3
1.703318437E2,1.017804932E3
1.704318437E2,1.017804932E3
1.705318437E2,1.017888916E3
1.706318437E2,1.017879883E3
1.707318437E2,1.017879883E3
1.708318437E2,1.017828613E3
1.709318437E2,1.017800293E3
1.710318437E2,1.017800537E3
1.711318437E2,1.017742188E3
1.712318437E2,1.017716309E3
1.713318437E2,1.017686035E3
1.714318437E2,1.017681396E3
1.715318437E2,1.017691895E3
1.716318437E2,1.017704346E3
1.717318437E2,1.017696289E3
1.718318437E2,1.017702881E3
1.719318437E2,1.017713623E3
1.720318437E2,1.017687744E3
1.721318437E2,1.017701172E3
1.722318437E2,1.017720215E3
1.723318437E2,1.017721436E3
1.724318437E2,1.017707764E3
1.725318437E2,1.017693359E3
1.726318437E2,1.017688721E3
1.727318437E2,1.017679688E3
1.728318437E2,1.017691406E3
1.729318437E2,1.017707031E3
1.730318437E2,1.017724365E3
1.731318437E2,1.017742920E3
1.732318437E2,1.017749023E3
1.733318437E2,1.017759521E3
1.734318437E2,1.017750488E3
1.735318437E2,1.017737305E3
1.736318437E2,1.017744385E3
1.737318437E2,1.017726074E3
1.738318437E2,1.017720703E3
1.739318437E2,1.017725830E3
1.740318437E2,1.017721436E3
1.741318437E2,1.017714355E3
1.742318437E2,1.017710693E3
1.743318437E2,1.017710693E3
1.744318437E2,1.017710205E3
1.745318437E2,1.017676514E3
1.746318437E2,1.017676514E3
1.747318437E2,1.017699219E3
1.748318437E2,1.017714355E3
1.749318437E2,1.017714355E3
1.750318437E2,1.017714600E3
1.751318437E2,1.017745850E3
1.752318437E2,1.017745850E3
1.753318437E2,1.017772217E3
1.754318437E2,1.017772949E3
1.755318437E2,1.017772949E3
1.756318437E2,1.017809326E3
1.757318437E2,1.017815186E3
1.758318437E2,1.017815186E3
1.759318437E2,1.017773926E3
1.760318437E2,1.017757080E3
1.761318437E2,1.017734863E3
1.762318437E2,1.017706299E3
1.763318437E2,1.017705811E3
1.764318437E2,1.017724365E3
1.765318437E2,1.017738281E3
1.766318437E2,1.017776367E3
1.767318437E2,1.017788330E3
1.768318437E2,1.017793213E3
1.769318437E2,1.017785156E3
1.770318437E2,1.017763916E3
1.771318437E2,1.017753418E3
1.772318437E2,1.017746338E3
1.773318437E2,1.017772461E3
1.774318437E2,1.017771973E3
1.775318437E2,1.017793945E3
1.776318437E2,1.017820312E3
1.777318437E2,1.017824463E3
1.778318437E2,1.017832275E3
1.779318437E2,1.017834961E3
1.780318437E2,1.017839355E3
1.781318437E2,1.017843506E3
1.782318437E2,1.017829834E3
1.783318437E2,1.017811523E3
1.784318437E2,1.017796631E3
1.785318437E2,1.017772217E3
1.786318437E2,1.017784180E3
1.787318437E2,1.017773193E3
1.788318437E2,1.017770752E3
1.789318437E2,1.017772949E3
1.790318437E2,1.017790283E3
1.791318437E2,1.017788086E3
1.792318437E2,1.017804688E3
1.793318437E2,1.017808838E3
1.794318437E2,1.017808838E3
1.795318437E2,1.017820801E3
1.796318437E2,1.017793701E3
1.797318437E2,1.017793701E3
1.798318437E2,1.017783691E3
1.799318437E2,1.017778809E3
